,date,state,totalcase,dailycase,longitude ,latitude
2841,2020-04-12,PA,22833.0,1178.0,-77.194525,41.203322
2842,2020-04-12,PR,897.0,109.0,-66.590149,18.220833
2843,2020-04-12,RI,2665.0,316.0,-71.477429,41.580095
2844,2020-04-12,SC,3319.0,112.0,-81.163725,33.836081
2845,2020-04-12,SD,730.0,104.0,-99.901813,43.969515
2846,2020-04-12,TN,5308.0,194.0,-86.58044699999999,35.517491
2847,2020-04-12,TX,13484.0,923.0,-99.901813,31.968598999999998
2848,2020-04-12,UT,2303.0,97.0,-111.093731,39.32098
2849,2020-04-12,VA,5274.0,197.0,-78.656894,37.431573
2851,2020-04-12,VT,754.0,21.0,-72.577841,44.558803000000005
2852,2020-04-12,WA,10588.0,84.0,-120.74013899999999,47.751073999999996
2853,2020-04-12,WI,3341.0,128.0,-88.787868,43.784440000000004
2854,2020-04-12,WV,611.0,34.0,-80.454903,38.597626
2855,2020-04-12,WY,261.0,0.0,-107.29028400000001,43.075967999999996
2856,2020-04-11,AK,257.0,11.0,-154.493062,63.588753000000004
2857,2020-04-11,AL,3191.0,223.0,-86.902298,32.318231
2858,2020-04-11,AR,1226.0,55.0,-91.83183299999999,35.20105
2860,2020-04-11,AZ,3393.0,281.0,-111.093731,34.048928000000004
2861,2020-04-11,CA,20615.0,1143.0,-119.41793200000001,36.778261
2862,2020-04-11,CO,6510.0,0.0,-105.782067,39.550051
2863,2020-04-11,CT,11510.0,972.0,-73.087749,41.603221000000005
2864,2020-04-11,DC,1778.0,118.0,-77.03341800000001,38.905985
2865,2020-04-11,DE,1479.0,153.0,-75.52767,38.910832
2866,2020-04-11,FL,18494.0,963.0,-81.515754,27.664827000000002
2867,2020-04-11,GA,12159.0,676.0,-82.907123,32.157435
2869,2020-04-11,HI,465.0,23.0,-155.66585700000002,19.898682
2870,2020-04-11,IA,1510.0,122.0,-93.097702,41.878003
2871,2020-04-11,ID,1396.0,43.0,-114.74204099999999,44.068202
2872,2020-04-11,IL,19180.0,1293.0,-89.398528,40.633125
2873,2020-04-11,IN,7435.0,528.0,-85.602364,40.551217
2874,2020-04-11,KS,1268.0,102.0,-98.484246,39.011902
2875,2020-04-11,KY,1693.0,0.0,-84.27001800000001,37.839333
2876,2020-04-11,LA,20014.0,761.0,-92.14502399999999,31.244822999999997
2877,2020-04-11,MA,22766.0,1888.0,-71.382437,42.407211
2878,2020-04-11,MD,7694.0,726.0,-76.641271,39.045755
2879,2020-04-11,ME,616.0,30.0,-69.44546899999999,45.253783
2880,2020-04-11,MI,23993.0,1210.0,-85.602364,44.314844
2881,2020-04-11,MN,1427.0,91.0,-94.6859,46.729553
2882,2020-04-11,MO,4024.0,225.0,-91.83183299999999,37.964253
2884,2020-04-11,MS,2642.0,173.0,-89.398528,32.354668
2885,2020-04-11,MT,377.0,12.0,-110.36256599999999,46.879682
2886,2020-04-11,NC,4312.0,404.0,-79.0193,35.759572999999996
2887,2020-04-11,ND,293.0,15.0,-101.002012,47.551493
2888,2020-04-11,NE,700.0,65.0,-99.901813,41.492537
2889,2020-04-11,NH,885.0,66.0,-71.572395,43.193852
2890,2020-04-11,NJ,58151.0,3563.0,-74.405661,40.058324
2891,2020-04-11,NM,1091.0,0.0,-105.03236299999999,34.97273
2892,2020-04-11,NV,2700.0,116.0,-116.419389,38.802609999999994
2893,2020-04-11,NY,180458.0,9946.0,-74.217933,43.299428000000006
2894,2020-04-11,OH,6250.0,372.0,-82.907123,40.417287
2895,2020-04-11,OK,1868.0,74.0,-97.092877,35.007752
2896,2020-04-11,OR,1371.0,50.0,-120.554201,43.804133
2897,2020-04-11,PA,21655.0,1676.0,-77.194525,41.203322
2898,2020-04-11,PR,788.0,63.0,-66.590149,18.220833
2899,2020-04-11,RI,2349.0,334.0,-71.477429,41.580095
2900,2020-04-11,SC,3207.0,142.0,-81.163725,33.836081
2901,2020-04-11,SD,626.0,90.0,-99.901813,43.969515
2902,2020-04-11,TN,5114.0,252.0,-86.58044699999999,35.517491
2903,2020-04-11,TX,12561.0,890.0,-99.901813,31.968598999999998
2904,2020-04-11,UT,2206.0,104.0,-111.093731,39.32098
2905,2020-04-11,VA,5077.0,568.0,-78.656894,37.431573
2907,2020-04-11,VT,733.0,20.0,-72.577841,44.558803000000005
2908,2020-04-11,WA,10504.0,154.0,-120.74013899999999,47.751073999999996
2909,2020-04-11,WI,3213.0,145.0,-88.787868,43.784440000000004
2910,2020-04-11,WV,577.0,23.0,-80.454903,38.597626
2911,2020-04-11,WY,261.0,8.0,-107.29028400000001,43.075967999999996
2912,2020-04-10,AK,246.0,11.0,-154.493062,63.588753000000004
2913,2020-04-10,AL,2968.0,199.0,-86.902298,32.318231
2914,2020-04-10,AR,1171.0,52.0,-91.83183299999999,35.20105
2916,2020-04-10,AZ,3112.0,94.0,-111.093731,34.048928000000004
2917,2020-04-10,CA,19472.0,1163.0,-119.41793200000001,36.778261
2918,2020-04-10,CO,6510.0,855.0,-105.782067,39.550051
2919,2020-04-10,CT,10538.0,754.0,-73.087749,41.603221000000005
2920,2020-04-10,DC,1660.0,137.0,-77.03341800000001,38.905985
2921,2020-04-10,DE,1326.0,119.0,-75.52767,38.910832
2922,2020-04-10,FL,17531.0,1167.0,-81.515754,27.664827000000002
2923,2020-04-10,GA,11483.0,917.0,-82.907123,32.157435
2925,2020-04-10,HI,442.0,7.0,-155.66585700000002,19.898682
2926,2020-04-10,IA,1388.0,118.0,-93.097702,41.878003
2927,2020-04-10,ID,1353.0,121.0,-114.74204099999999,44.068202
2928,2020-04-10,IL,17887.0,1465.0,-89.398528,40.633125
2929,2020-04-10,IN,6907.0,556.0,-85.602364,40.551217
2930,2020-04-10,KS,1166.0,60.0,-98.484246,39.011902
2931,2020-04-10,KY,1693.0,347.0,-84.27001800000001,37.839333
2932,2020-04-10,LA,19253.0,970.0,-92.14502399999999,31.244822999999997
2933,2020-04-10,MA,20878.0,2035.0,-71.382437,42.407211
2934,2020-04-10,MD,6968.0,783.0,-76.641271,39.045755
2935,2020-04-10,ME,586.0,26.0,-69.44546899999999,45.253783
2936,2020-04-10,MI,22783.0,1279.0,-85.602364,44.314844
2937,2020-04-10,MN,1336.0,94.0,-94.6859,46.729553
2938,2020-04-10,MO,3799.0,260.0,-91.83183299999999,37.964253
2940,2020-04-10,MS,2469.0,209.0,-89.398528,32.354668
2941,2020-04-10,MT,365.0,11.0,-110.36256599999999,46.879682
2942,2020-04-10,NC,3908.0,257.0,-79.0193,35.759572999999996
2943,2020-04-10,ND,278.0,9.0,-101.002012,47.551493
2944,2020-04-10,NE,635.0,68.0,-99.901813,41.492537
2945,2020-04-10,NH,819.0,31.0,-71.572395,43.193852
2946,2020-04-10,NJ,54588.0,3561.0,-74.405661,40.058324
2947,2020-04-10,NM,1091.0,226.0,-105.03236299999999,34.97273
2948,2020-04-10,NV,2584.0,128.0,-116.419389,38.802609999999994
2949,2020-04-10,NY,170512.0,10575.0,-74.217933,43.299428000000006
2950,2020-04-10,OH,5878.0,366.0,-82.907123,40.417287
2951,2020-04-10,OK,1794.0,110.0,-97.092877,35.007752
2952,2020-04-10,OR,1321.0,0.0,-120.554201,43.804133
2953,2020-04-10,PA,19979.0,1751.0,-77.194525,41.203322
2954,2020-04-10,PR,725.0,42.0,-66.590149,18.220833
2955,2020-04-10,RI,2015.0,288.0,-71.477429,41.580095
2956,2020-04-10,SC,3065.0,273.0,-81.163725,33.836081
2957,2020-04-10,SD,536.0,89.0,-99.901813,43.969515
2958,2020-04-10,TN,4862.0,228.0,-86.58044699999999,35.517491
2959,2020-04-10,TX,11671.0,1441.0,-99.901813,31.968598999999998
2960,2020-04-10,UT,2102.0,126.0,-111.093731,39.32098
2961,2020-04-10,VA,4509.0,467.0,-78.656894,37.431573
2963,2020-04-10,VT,713.0,33.0,-72.577841,44.558803000000005
2964,2020-04-10,WA,10350.0,301.0,-120.74013899999999,47.751073999999996
2965,2020-04-10,WI,3068.0,183.0,-88.787868,43.784440000000004
2966,2020-04-10,WV,554.0,31.0,-80.454903,38.597626
2967,2020-04-10,WY,253.0,23.0,-107.29028400000001,43.075967999999996
2968,2020-04-09,AK,235.0,9.0,-154.493062,63.588753000000004
2969,2020-04-09,AL,2769.0,400.0,-86.902298,32.318231
2970,2020-04-09,AR,1119.0,119.0,-91.83183299999999,35.20105
2972,2020-04-09,AZ,3018.0,292.0,-111.093731,34.048928000000004
2973,2020-04-09,CA,18309.0,1352.0,-119.41793200000001,36.778261
2974,2020-04-09,CO,5655.0,226.0,-105.782067,39.550051
2975,2020-04-09,CT,9784.0,2003.0,-73.087749,41.603221000000005
2976,2020-04-09,DC,1523.0,83.0,-77.03341800000001,38.905985
2977,2020-04-09,DE,1207.0,279.0,-75.52767,38.910832
2978,2020-04-09,FL,16364.0,909.0,-81.515754,27.664827000000002
2979,2020-04-09,GA,10566.0,665.0,-82.907123,32.157435
2981,2020-04-09,HI,435.0,25.0,-155.66585700000002,19.898682
2982,2020-04-09,IA,1270.0,125.0,-93.097702,41.878003
2983,2020-04-09,ID,1232.0,22.0,-114.74204099999999,44.068202
2984,2020-04-09,IL,16422.0,1344.0,-89.398528,40.633125
2985,2020-04-09,IN,6351.0,408.0,-85.602364,40.551217
2986,2020-04-09,KS,1106.0,60.0,-98.484246,39.011902
2987,2020-04-09,KY,1346.0,197.0,-84.27001800000001,37.839333
2988,2020-04-09,LA,18283.0,1253.0,-92.14502399999999,31.244822999999997
2989,2020-04-09,MA,18843.0,2151.0,-71.382437,42.407211
2990,2020-04-09,MD,6185.0,656.0,-76.641271,39.045755
2991,2020-04-09,ME,560.0,23.0,-69.44546899999999,45.253783
2992,2020-04-09,MI,21504.0,915.0,-85.602364,44.314844
2993,2020-04-09,MN,1242.0,88.0,-94.6859,46.729553
2994,2020-04-09,MO,3539.0,212.0,-91.83183299999999,37.964253
2996,2020-04-09,MS,2260.0,257.0,-89.398528,32.354668
2997,2020-04-09,MT,354.0,22.0,-110.36256599999999,46.879682
2998,2020-04-09,NC,3651.0,225.0,-79.0193,35.759572999999996
2999,2020-04-09,ND,269.0,18.0,-101.002012,47.551493
3000,2020-04-09,NE,567.0,48.0,-99.901813,41.492537
3001,2020-04-09,NH,788.0,0.0,-71.572395,43.193852
3002,2020-04-09,NJ,51027.0,3590.0,-74.405661,40.058324
3003,2020-04-09,NM,865.0,71.0,-105.03236299999999,34.97273
3004,2020-04-09,NV,2456.0,138.0,-116.419389,38.802609999999994
3005,2020-04-09,NY,159937.0,10621.0,-74.217933,43.299428000000006
3006,2020-04-09,OH,5512.0,364.0,-82.907123,40.417287
3007,2020-04-09,OK,1684.0,160.0,-97.092877,35.007752
3008,2020-04-09,OR,1321.0,82.0,-120.554201,43.804133
3009,2020-04-09,PA,18228.0,1989.0,-77.194525,41.203322
3010,2020-04-09,PR,683.0,63.0,-66.590149,18.220833
3011,2020-04-09,RI,1727.0,277.0,-71.477429,41.580095
3012,2020-04-09,SC,2792.0,240.0,-81.163725,33.836081
3013,2020-04-09,SD,447.0,54.0,-99.901813,43.969515
3014,2020-04-09,TN,4634.0,272.0,-86.58044699999999,35.517491
3015,2020-04-09,TX,10230.0,877.0,-99.901813,31.968598999999998
3016,2020-04-09,UT,1976.0,130.0,-111.093731,39.32098
3017,2020-04-09,VA,4042.0,397.0,-78.656894,37.431573
3019,2020-04-09,VT,680.0,49.0,-72.577841,44.558803000000005
3020,2020-04-09,WA,10049.0,362.0,-120.74013899999999,47.751073999999996
3021,2020-04-09,WI,2885.0,129.0,-88.787868,43.784440000000004
3022,2020-04-09,WV,523.0,61.0,-80.454903,38.597626
3023,2020-04-09,WY,230.0,9.0,-107.29028400000001,43.075967999999996
3024,2020-04-08,AK,226.0,13.0,-154.493062,63.588753000000004
3025,2020-04-08,AL,2369.0,250.0,-86.902298,32.318231
3026,2020-04-08,AR,1000.0,54.0,-91.83183299999999,35.20105
3028,2020-04-08,AZ,2726.0,151.0,-111.093731,34.048928000000004
3029,2020-04-08,CA,16957.0,1092.0,-119.41793200000001,36.778261
3030,2020-04-08,CO,5429.0,257.0,-105.782067,39.550051
3031,2020-04-08,CT,7781.0,0.0,-73.087749,41.603221000000005
3032,2020-04-08,DC,1440.0,229.0,-77.03341800000001,38.905985
3033,2020-04-08,DE,928.0,0.0,-75.52767,38.910832
3034,2020-04-08,FL,15455.0,708.0,-81.515754,27.664827000000002
3035,2020-04-08,GA,9901.0,1083.0,-82.907123,32.157435
3037,2020-04-08,HI,410.0,23.0,-155.66585700000002,19.898682
3038,2020-04-08,IA,1145.0,97.0,-93.097702,41.878003
3039,2020-04-08,ID,1210.0,40.0,-114.74204099999999,44.068202
3040,2020-04-08,IL,15078.0,1529.0,-89.398528,40.633125
3041,2020-04-08,IN,5943.0,436.0,-85.602364,40.551217
3042,2020-04-08,KS,1046.0,146.0,-98.484246,39.011902
3043,2020-04-08,KY,1149.0,141.0,-84.27001800000001,37.839333
3044,2020-04-08,LA,17030.0,746.0,-92.14502399999999,31.244822999999997
3045,2020-04-08,MA,16692.0,1588.0,-71.382437,42.407211
3046,2020-04-08,MD,5529.0,1158.0,-76.641271,39.045755
3047,2020-04-08,ME,537.0,18.0,-69.44546899999999,45.253783
3048,2020-04-08,MI,20589.0,766.0,-85.602364,44.314844
3049,2020-04-08,MN,1154.0,85.0,-94.6859,46.729553
3050,2020-04-08,MO,3327.0,290.0,-91.83183299999999,37.964253
3052,2020-04-08,MS,2003.0,88.0,-89.398528,32.354668
3053,2020-04-08,MT,332.0,13.0,-110.36256599999999,46.879682
3054,2020-04-08,NC,3426.0,205.0,-79.0193,35.759572999999996
3055,2020-04-08,ND,251.0,14.0,-101.002012,47.551493
3056,2020-04-08,NE,519.0,72.0,-99.901813,41.492537
3057,2020-04-08,NH,788.0,73.0,-71.572395,43.193852
3058,2020-04-08,NJ,47437.0,3021.0,-74.405661,40.058324
3059,2020-04-08,NM,794.0,108.0,-105.03236299999999,34.97273
3060,2020-04-08,NV,2318.0,231.0,-116.419389,38.802609999999994
3061,2020-04-08,NY,149316.0,10453.0,-74.217933,43.299428000000006
3062,2020-04-08,OH,5148.0,366.0,-82.907123,40.417287
3063,2020-04-08,OK,1524.0,52.0,-97.092877,35.007752
3064,2020-04-08,OR,1239.0,58.0,-120.554201,43.804133
3065,2020-04-08,PA,16239.0,1680.0,-77.194525,41.203322
3066,2020-04-08,PR,620.0,47.0,-66.590149,18.220833
3067,2020-04-08,RI,1450.0,220.0,-71.477429,41.580095
3068,2020-04-08,SC,2552.0,135.0,-81.163725,33.836081
3069,2020-04-08,SD,393.0,73.0,-99.901813,43.969515
3070,2020-04-08,TN,4362.0,224.0,-86.58044699999999,35.517491
3071,2020-04-08,TX,9353.0,1091.0,-99.901813,31.968598999999998
3072,2020-04-08,UT,1846.0,108.0,-111.093731,39.32098
3073,2020-04-08,VA,3645.0,312.0,-78.656894,37.431573
3075,2020-04-08,VT,631.0,23.0,-72.577841,44.558803000000005
3076,2020-04-08,WA,9687.0,341.0,-120.74013899999999,47.751073999999996
3077,2020-04-08,WI,2756.0,178.0,-88.787868,43.784440000000004
3078,2020-04-08,WV,462.0,50.0,-80.454903,38.597626
3079,2020-04-08,WY,221.0,5.0,-107.29028400000001,43.075967999999996
3080,2020-04-07,AK,213.0,22.0,-154.493062,63.588753000000004
3081,2020-04-07,AL,2119.0,151.0,-86.902298,32.318231
3082,2020-04-07,AR,946.0,71.0,-91.83183299999999,35.20105
3084,2020-04-07,AZ,2575.0,119.0,-111.093731,34.048928000000004
3085,2020-04-07,CA,15865.0,1529.0,-119.41793200000001,36.778261
3086,2020-04-07,CO,5172.0,222.0,-105.782067,39.550051
3087,2020-04-07,CT,7781.0,875.0,-73.087749,41.603221000000005
3088,2020-04-07,DC,1211.0,114.0,-77.03341800000001,38.905985
3089,2020-04-07,DE,928.0,255.0,-75.52767,38.910832
3090,2020-04-07,FL,14747.0,1423.0,-81.515754,27.664827000000002
3091,2020-04-07,GA,8818.0,1504.0,-82.907123,32.157435
3093,2020-04-07,HI,387.0,16.0,-155.66585700000002,19.898682
3094,2020-04-07,IA,1048.0,102.0,-93.097702,41.878003
3095,2020-04-07,ID,1170.0,69.0,-114.74204099999999,44.068202
3096,2020-04-07,IL,13549.0,1287.0,-89.398528,40.633125
3097,2020-04-07,IN,5507.0,563.0,-85.602364,40.551217
3098,2020-04-07,KS,900.0,55.0,-98.484246,39.011902
3099,2020-04-07,KY,1008.0,53.0,-84.27001800000001,37.839333
3100,2020-04-07,LA,16284.0,1417.0,-92.14502399999999,31.244822999999997
3101,2020-04-07,MA,15104.0,1365.0,-71.382437,42.407211
3102,2020-04-07,MD,4371.0,326.0,-76.641271,39.045755
3103,2020-04-07,ME,519.0,20.0,-69.44546899999999,45.253783
3104,2020-04-07,MI,19823.0,973.0,-85.602364,44.314844
3105,2020-04-07,MN,1069.0,83.0,-94.6859,46.729553
3106,2020-04-07,MO,3037.0,315.0,-91.83183299999999,37.964253
3108,2020-04-07,MS,1915.0,177.0,-89.398528,32.354668
3109,2020-04-07,MT,319.0,20.0,-110.36256599999999,46.879682
3110,2020-04-07,NC,3221.0,351.0,-79.0193,35.759572999999996
3111,2020-04-07,ND,237.0,12.0,-101.002012,47.551493
3112,2020-04-07,NE,447.0,38.0,-99.901813,41.492537
3113,2020-04-07,NH,715.0,46.0,-71.572395,43.193852
3114,2020-04-07,NJ,44416.0,3326.0,-74.405661,40.058324
3115,2020-04-07,NM,686.0,62.0,-105.03236299999999,34.97273
3116,2020-04-07,NV,2087.0,134.0,-116.419389,38.802609999999994
3117,2020-04-07,NY,138863.0,8174.0,-74.217933,43.299428000000006
3118,2020-04-07,OH,4782.0,332.0,-82.907123,40.417287
3119,2020-04-07,OK,1472.0,145.0,-97.092877,35.007752
3120,2020-04-07,OR,1181.0,49.0,-120.554201,43.804133
3121,2020-04-07,PA,14559.0,1579.0,-77.194525,41.203322
3122,2020-04-07,PR,573.0,60.0,-66.590149,18.220833
3123,2020-04-07,RI,1230.0,148.0,-71.477429,41.580095
3124,2020-04-07,SC,2417.0,368.0,-81.163725,33.836081
3125,2020-04-07,SD,320.0,32.0,-99.901813,43.969515
3126,2020-04-07,TN,4138.0,336.0,-86.58044699999999,35.517491
3127,2020-04-07,TX,8262.0,986.0,-99.901813,31.968598999999998
3128,2020-04-07,UT,1738.0,63.0,-111.093731,39.32098
3129,2020-04-07,VA,3333.0,455.0,-78.656894,37.431573
3131,2020-04-07,VT,608.0,33.0,-72.577841,44.558803000000005
3132,2020-04-07,WA,9346.0,409.0,-120.74013899999999,47.751073999999996
3133,2020-04-07,WI,2578.0,138.0,-88.787868,43.784440000000004
3134,2020-04-07,WV,412.0,67.0,-80.454903,38.597626
3135,2020-04-07,WY,216.0,6.0,-107.29028400000001,43.075967999999996
3136,2020-04-06,AK,191.0,6.0,-154.493062,63.588753000000004
3137,2020-04-06,AL,1968.0,172.0,-86.902298,32.318231
3138,2020-04-06,AR,875.0,45.0,-91.83183299999999,35.20105
3140,2020-04-06,AZ,2456.0,187.0,-111.093731,34.048928000000004
3141,2020-04-06,CA,14336.0,898.0,-119.41793200000001,36.778261
3142,2020-04-06,CO,4950.0,385.0,-105.782067,39.550051
3143,2020-04-06,CT,6906.0,1231.0,-73.087749,41.603221000000005
3144,2020-04-06,DC,1097.0,99.0,-77.03341800000001,38.905985
3145,2020-04-06,DE,673.0,0.0,-75.52767,38.910832
3146,2020-04-06,FL,13324.0,1173.0,-81.515754,27.664827000000002
3147,2020-04-06,GA,7314.0,667.0,-82.907123,32.157435
3149,2020-04-06,HI,371.0,20.0,-155.66585700000002,19.898682
3150,2020-04-06,IA,946.0,78.0,-93.097702,41.878003
3151,2020-04-06,ID,1101.0,24.0,-114.74204099999999,44.068202
3152,2020-04-06,IL,12262.0,1006.0,-89.398528,40.633125
3153,2020-04-06,IN,4944.0,533.0,-85.602364,40.551217
3154,2020-04-06,KS,845.0,98.0,-98.484246,39.011902
3155,2020-04-06,KY,955.0,38.0,-84.27001800000001,37.839333
3156,2020-04-06,LA,14867.0,1857.0,-92.14502399999999,31.244822999999997
3157,2020-04-06,MA,13739.0,1337.0,-71.382437,42.407211
3158,2020-04-06,MD,4045.0,436.0,-76.641271,39.045755
3159,2020-04-06,ME,499.0,29.0,-69.44546899999999,45.253783
3160,2020-04-06,MI,18850.0,1283.0,-85.602364,44.314844
3161,2020-04-06,MN,986.0,51.0,-94.6859,46.729553
3162,2020-04-06,MO,2722.0,355.0,-91.83183299999999,37.964253
3164,2020-04-06,MS,1738.0,100.0,-89.398528,32.354668
3165,2020-04-06,MT,299.0,13.0,-110.36256599999999,46.879682
3166,2020-04-06,NC,2870.0,285.0,-79.0193,35.759572999999996
3167,2020-04-06,ND,225.0,18.0,-101.002012,47.551493
3168,2020-04-06,NE,409.0,46.0,-99.901813,41.492537
3169,2020-04-06,NH,669.0,48.0,-71.572395,43.193852
3170,2020-04-06,NJ,41090.0,3585.0,-74.405661,40.058324
3171,2020-04-06,NM,624.0,81.0,-105.03236299999999,34.97273
3172,2020-04-06,NV,1953.0,117.0,-116.419389,38.802609999999994
3173,2020-04-06,NY,130689.0,8658.0,-74.217933,43.299428000000006
3174,2020-04-06,OH,4450.0,407.0,-82.907123,40.417287
3175,2020-04-06,OK,1327.0,75.0,-97.092877,35.007752
3176,2020-04-06,OR,1132.0,64.0,-120.554201,43.804133
3177,2020-04-06,PA,12980.0,1470.0,-77.194525,41.203322
3178,2020-04-06,PR,513.0,38.0,-66.590149,18.220833
3179,2020-04-06,RI,1082.0,160.0,-71.477429,41.580095
3180,2020-04-06,SC,2049.0,0.0,-81.163725,33.836081
3181,2020-04-06,SD,288.0,48.0,-99.901813,43.969515
3182,2020-04-06,TN,3802.0,169.0,-86.58044699999999,35.517491
3183,2020-04-06,TX,7276.0,464.0,-99.901813,31.968598999999998
3184,2020-04-06,UT,1675.0,70.0,-111.093731,39.32098
3185,2020-04-06,VA,2878.0,241.0,-78.656894,37.431573
3187,2020-04-06,VT,575.0,32.0,-72.577841,44.558803000000005
3188,2020-04-06,WA,8937.0,393.0,-120.74013899999999,47.751073999999996
3189,2020-04-06,WI,2440.0,173.0,-88.787868,43.784440000000004
3190,2020-04-06,WV,345.0,21.0,-80.454903,38.597626
3191,2020-04-06,WY,210.0,13.0,-107.29028400000001,43.075967999999996
3192,2020-04-05,AK,185.0,14.0,-154.493062,63.588753000000004
3193,2020-04-05,AL,1796.0,216.0,-86.902298,32.318231
3194,2020-04-05,AR,830.0,87.0,-91.83183299999999,35.20105
3196,2020-04-05,AZ,2269.0,250.0,-111.093731,34.048928000000004
3197,2020-04-05,CA,13438.0,1412.0,-119.41793200000001,36.778261
3198,2020-04-05,CO,4565.0,392.0,-105.782067,39.550051
3199,2020-04-05,CT,5675.0,399.0,-73.087749,41.603221000000005
3200,2020-04-05,DC,998.0,96.0,-77.03341800000001,38.905985
3201,2020-04-05,DE,673.0,80.0,-75.52767,38.910832
3202,2020-04-05,FL,12151.0,1040.0,-81.515754,27.664827000000002
3203,2020-04-05,GA,6647.0,487.0,-82.907123,32.157435
3205,2020-04-05,HI,351.0,32.0,-155.66585700000002,19.898682
3206,2020-04-05,IA,868.0,82.0,-93.097702,41.878003
3207,2020-04-05,ID,1077.0,64.0,-114.74204099999999,44.068202
3208,2020-04-05,IL,11256.0,899.0,-89.398528,40.633125
3209,2020-04-05,IN,4411.0,458.0,-85.602364,40.551217
3210,2020-04-05,KS,747.0,49.0,-98.484246,39.011902
3211,2020-04-05,KY,917.0,86.0,-84.27001800000001,37.839333
3212,2020-04-05,LA,13010.0,514.0,-92.14502399999999,31.244822999999997
3213,2020-04-05,MA,12402.0,765.0,-71.382437,42.407211
3214,2020-04-05,MD,3609.0,484.0,-76.641271,39.045755
3215,2020-04-05,ME,470.0,14.0,-69.44546899999999,45.253783
3216,2020-04-05,MI,17567.0,1172.0,-85.602364,44.314844
3217,2020-04-05,MN,935.0,70.0,-94.6859,46.729553
3218,2020-04-05,MO,2367.0,76.0,-91.83183299999999,37.964253
3220,2020-04-05,MS,1638.0,183.0,-89.398528,32.354668
3221,2020-04-05,MT,286.0,21.0,-110.36256599999999,46.879682
3222,2020-04-05,NC,2585.0,183.0,-79.0193,35.759572999999996
3223,2020-04-05,ND,207.0,21.0,-101.002012,47.551493
3224,2020-04-05,NE,363.0,42.0,-99.901813,41.492537
3225,2020-04-05,NH,621.0,81.0,-71.572395,43.193852
3226,2020-04-05,NJ,37505.0,3381.0,-74.405661,40.058324
3227,2020-04-05,NM,543.0,48.0,-105.03236299999999,34.97273
3228,2020-04-05,NV,1836.0,94.0,-116.419389,38.802609999999994
3229,2020-04-05,NY,122031.0,8327.0,-74.217933,43.299428000000006
3230,2020-04-05,OH,4043.0,304.0,-82.907123,40.417287
3231,2020-04-05,OK,1252.0,93.0,-97.092877,35.007752
3232,2020-04-05,OR,1068.0,69.0,-120.554201,43.804133
3233,2020-04-05,PA,11510.0,1493.0,-77.194525,41.203322
3234,2020-04-05,PR,475.0,23.0,-66.590149,18.220833
3235,2020-04-05,RI,922.0,116.0,-71.477429,41.580095
3236,2020-04-05,SC,2049.0,132.0,-81.163725,33.836081
3237,2020-04-05,SD,240.0,28.0,-99.901813,43.969515
